,Anger,Happiness,Fear,Sadness,NG_score,Neutral_Dummy,Interaction_anger_Neutral,Interaction_fear_Neutral,Interaction_happiness_Neutral,Interaction_sadness_Neutral,Number_Outgroup_Words_log,Number_Ingroup_Words_log,Interaction_Outgroup_anger,Interaction_Ingroup_anger,Interaction_Outgroup_fear,Interaction_Outgroup_happiness,id,Party,author_id_new,Follower_count,RT_count,text
20404,0.6276729,0.07260851,0.20274098,0.053059552,95.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.870139401897769,0.0,0.28105867734192047,0.1006567679823172,1400813610612498432,Republican,2962813893,443277,0,"“U.S. added 559,000 jobs in May, vs 671,000 estimate” \n\nYet again, President Biden’s jobs report misses the mark - further proof that the Democrats' socialist economic agenda DOES NOT WORK ‼️📉\n\nhttps://t.co/NkDAg7Dgo8"
20406,0.044632893,0.8123924,0.036501814,0.03363996,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756499143053508608,Republican,124224165,36508,0,Great news -&gt; Hundreds of jobs coming to #Kalamazoo https://t.co/2gGcQC5rhD #MI06
20411,0.70712274,0.036820076,0.14791566,0.07339223,69.5,1.0,0.70712274,0.14791566,0.036820076,0.07339223,1.0986122886681096,0.6931471805599453,0.7768537317606645,0.49014013354082325,0.16250196176245396,0.04045098796329373,1339267917800738816,Republican,2862577383,73851,0,"If @JoeBiden is confident Hunter did nothing wrong, why doesn’t he support a special counsel investigation? https://t.co/WnzwDAkbDQ"
20413,0.29858398,0.51525736,0.09250239,0.03376043,69.5,1.0,0.29858398,0.09250239,0.51525736,0.03376043,0.0,0.6931471805599453,0.0,0.2069626438973671,0.0,0.0,1128343308412030976,Republican,240393970,65071,0,I’ve been calling for this for a while now! It’s about time we learn how the Trump-Russia “collusion” probe began in the first place. Let’s find out the truth!\nhttps://t.co/AhXWanyAd1
20416,0.045809824,0.7179133,0.038130853,0.031269856,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747807286719045632,Republican,2962813893,443278,0,Great news for the Plattsburgh area community--future research &amp; development facility to create 400 jobs #NY21 https://t.co/Fs6G34sKEV
20417,0.4559480999999999,0.03158207,0.36194003,0.09809692,100.0,1.0,0.4559480999999999,0.36194003,0.03158207,0.09809692,0.6931471805599453,0.0,0.31603913999666394,0.0,0.250877711326282,0.02189102277674683,661921246465155072,Republican,13218102,365745,0,Obamacare's tax on health insurers hitting small businesses instead https://t.co/UdZuTWn9Oa via @bizjournals
20419,0.08449909,0.5907507,0.053793166,0.039039884,95.0,1.0,0.08449909,0.053793166,0.5907507,0.039039884,0.0,0.0,0.0,0.0,0.0,0.0,1519047028831051776,Republican,21269970,128932,0,The South Loop Link Project “will transform downtown by connecting the Central Business District with the Crossroads Art District by creating a cap over I-670.”\nhttps://t.co/BkSzRQOHH1
20422,0.12861441,0.039805263,0.64983374,0.13510825,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463545445746106368,Republican,242772524,23706,0,"""Nearly every component of the traditional American Thanksgiving dinner, from the disposable aluminum turkey roasting pan to the coffee and pie, will cost more this year,""\n\nInflation- now at a 30-year high- is taking a toll on middle-class families.\nhttps://t.co/kteg2sUHTP"
20425,0.13227184,0.04463618,0.5146815,0.1552446999999999,100.0,1.0,0.13227184,0.5146815,0.04463618,0.1552446999999999,0.6931471805599453,0.0,0.0916838529634762,0.0,0.3567500306113635,0.030939442317966217,1126676957192704000,Republican,150078976,1099209,0,Hey ⁦@brianschatz⁩ does this have an on the level feel to you? https://t.co/pboUJuCPoj
20427,0.43761942,0.03208959,0.17991123,0.26469195,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.30333466713127855,0.0,0.0,1474386846415216640,Republican,975200486,583655,0,“John Sopko [Special Inspector General for Afghan Reconstruction @SIGARHQ] says Washington’s inclination to classify information about the war severely hobbled public discourse and may have caused it to drag on years longer than it should have.”\nhttps://t.co/dGXZPWQEvs
20428,0.092288,0.06263727,0.07975843,0.03917229,92.5,1.0,0.092288,0.07975843,0.06263727,0.03917229,0.0,1.0986122886681096,0.0,0.10138873089660248,0.0,0.0,1224308266521563136,Republican,109579534,642416,0,Standing up for #NY21 every day. Check out today’s @pressrepublican Reps in Action feature for a few updates https://t.co/p3WmOjD7Vp
20430,0.05204569,0.6663498999999999,0.024050308,0.043355845,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475211406286991360,Republican,234812598,25911,0,"Congratulations to Vermillion County Commissioner, Tim Yocum, who was one of three commissioners in the state to win the Distinguished County Commissioner Award. https://t.co/SX1TCK2goQ"
20432,0.049825296,0.3438334,0.03799485,0.029022446,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174895659927871488,Republican,193794406,93417,0,Great performance! RT @HoppyKercheval Watch video of Chase Likens from WV on Idol last night. http://t.co/gvCMJssT…
20437,0.6951203300000001,0.041216265,0.14837417,0.0636214,95.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.48182069688939877,0.0,0.10284513760342201,0.028568937877961553,1555188191312969728,Republican,968650362,648234,0,Joe Biden is doing Beijing’s dirty work by lobbying to block Congressional support for Taiwan.\n\nhttps://t.co/zbso2Cfe60
20442,0.035882894,0.059249677,0.030030092,0.55009794,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108881862791970816,Republican,234797704,29145,0,"Earlier this week, I had the privilege of honoring Bruce Maynor, Jr., by presenting the Carnegie Medal to his family. On April 30, 2017, Bruce lost his life saving his godson from drowning. His legacy remains an example to us all. https://t.co/nBqz1fe54Z"
20447,0.051127423,0.06401721,0.050612714,0.04125681,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347594608386179072,Republican,2962813893,443277,0,"Thank you to the frontline heroes working hard to administer the #COVID19 Vaccine in nursing homes and healthcare facilities across #NY21, despite the inexcusable and significant challenges from the Governor’s horrific distribution planning!\n\nhttps://t.co/bYZ3dsj1dK"
20456,0.0705182999999999,0.7282181,0.07307052,0.029763814,69.5,1.0,0.0705182999999999,0.07307052,0.7282181,0.029763814,1.0986122886681096,0.0,0.07747227095598423,0.0,0.08027617121136887,0.8000293534905423,1451245341945253888,Republican,22055226,496102,0,AG Garland Debunks Democrat 'Insurrection' Claims About January 6th #J6\n\nhttps://t.co/ryrkG6WGJq
20460,0.58827543,0.037202887,0.26514217,0.07394344,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1501924787454631936,Republican,2953974395,23778,0,"Another month, another 40-year high. The White House needs to be held accountable for their policies contributing to these crippling prices. Inflation is a tax on all Americans.\n\nhttps://t.co/ovJpJdAiA6"
20461,0.043316457,0.08578962,0.038712233,0.06113725,90.0,1.0,0.043316457,0.038712233,0.08578962,0.06113725,0.0,0.0,0.0,0.0,0.0,0.0,1292871339662082048,Republican,1648117711,5898,0,"Looking to fill some of your downtime? \n\nBecome a Texas nursing home pen pal! For more information, visit Hillside Medical Lodge’s Facebook page! #WereInThisTogether\nhttps://t.co/RhfJWaiav6"
20464,0.41533214,0.033606593,0.39266023,0.078198984,95.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.2878863018369285,0.0,0.27217133134251964,0.023294315186175592,1509600413443493888,Republican,27676828,38038,0,"Thanks to the Democrats' bad &amp; reckless policies the average American family will spend an extra $5,200 this year on the same goods as last year due to skyrocketing inflation. The American people can't afford the Democrats' wasteful policies. https://t.co/zCabAVJyHU"
20465,0.54255366,0.07280093,0.11727544,0.06308969,92.5,1.0,0.54255366,0.11727544,0.07280093,0.06308969,0.6931471805599453,0.0,0.3760695397314792,0.0,0.08128914058492702,0.050461759371641934,421720375345414144,Republican,29766367,15864,0,"#SmallBiz pay 36% more than #BigBiz to comply w/ regulation, @AAF: 56 regs from Obama Admin for every 2013 law passed http://t.co/wxtk6s7zzd"
20466,0.39004764,0.04980402,0.41112545,0.08835767,100.0,1.0,0.39004764,0.41112545,0.04980402,0.08835767,0.0,0.0,0.0,0.0,0.0,0.0,1511653915653287936,Republican,13218102,365745,0,Putin’s Ukraine Invasion Is an Energy Heist by @KnightLegg https://t.co/qXXES6AI1f via @WSJOpinion
20467,0.66533506,0.034462914,0.11197009,0.13034168,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552767536722239488,Republican,968650362,648234,0,End these medical experiments on children now.\n\nhttps://t.co/B8pJLgLKku
20471,0.04660659,0.81256616,0.03075714,0.037030853,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1334617144957558784,Republican,19726613,558207,0,"Given the need to grow the size of our fleet, it’s always exciting to see the start of fabrication for a new destroyer at BIW. I am proud of the BIW employees who build the best ships in the world for our Navy.\n\nhttps://t.co/n8VCoF4ziy"
20473,0.65911883,0.053039163,0.12195091,0.106866464,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266000530050031616,Republican,2862577383,73851,0,God’s country! https://t.co/mq3gd87WtM
20474,0.6252827999999999,0.046776466,0.18047778,0.06888651,95.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.4334130098726281,0.0,0.1250976643607181,0.03242297552445814,1207097058458587136,Republican,15745368,4521052,0,"Yes, “financiers” waste their time pitching all kinds of silly #Venezuela schemes to their friends from Wall Street now in government\n\nMeanwhile @WhiteHouse is working to increase pressure on #Maduro &amp; Congress is set to codify sanctions in spending bill\n\nhttps://t.co/YBJ1JhVVxJ"
20479,0.7919037,0.039293323,0.07457329,0.04858101,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.5489058169299887,0.0,0.0,1478872690651910144,Republican,2862577383,73851,0,"Big Tech doesn’t hesitate to silence conservatives on their platforms, but these same platforms do nothing to curb the CCP’s propaganda campaigns. These companies think conservatives are worse than anti-American communists.\n\nhttps://t.co/T1owvEvS7w"
20480,0.6120294,0.04596495,0.14006272,0.06484808,92.5,1.0,0.6120294,0.14006272,0.04596495,0.06484808,0.0,0.0,0.0,0.0,0.0,0.0,1117095348248252416,Republican,234128524,72712,0,ICYMI: I wrote an op-ed for @IBJnews this week about why the so-called #GreenNewDeal is a bad deal for Hooisers: https://t.co/GmeY9ZGYZ0
20484,0.095718876,0.073645525,0.10582277,0.035448894,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247548905442676736,Republican,20467163,31949,0,Florida law prohibits price gouging of essential items during a disaster. If you see or think you are the victim of price gouging you can report it to the state hotline at 866-966-7226.\n\nhttps://t.co/gxqdPUhd53
20486,0.09109031,0.046201,0.6289729,0.14512849,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090207213778554880,Republican,13218102,365745,0,ISIS Bombing of Cathedral in Philippines Shows Group’s Reach Into Asia https://t.co/2191EO5wyS
20487,0.650498,0.06232321,0.1030229,0.04291493,92.5,1.0,0.650498,0.1030229,0.06232321,0.04291493,0.6931471805599453,0.0,0.4508908546598833,0.0,0.07141003266810919,0.04319915729494538,355034213969436672,Republican,343041182,475064,0,"President Obama says, ""The gov't is us &amp; we're doing things right."" RT if you agree #Obamacare isn't right! http://t.co/mX9HRB4RsP"
20491,0.75329167,0.03445132,0.096811235,0.06596882,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0.8275754856133223,0.0,0.0,1300489878367604736,Republican,2929491549,27314,0,"Don’t blame @realDonaldTrump for your failures @tedwheeler. For nearly 100 days, radical anarchists have been allowed to wreak havoc in Portland. People have been injured &amp; now killed. It’s time you uphold the oath you swore to protect. https://t.co/DlNfInCfkA"
20493,0.6120817,0.21521981,0.048133563,0.06042935,69.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0.6724404772888671,0.0,0.0,1336128109825941504,Republican,366304362,10811,0,Great to see cancel culture doesn’t always work! @realDonaldTrump \n\nhttps://t.co/o26UuCG1S8
20494,0.4724404,0.034683138,0.37182778,0.053078532,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474276417342279680,Republican,278145569,945937,0,The Senate needs to act on House's bipartisan legislation so we can continue to get to the bottom of this debacle. http://t.co/7qhC7Vpayy
20508,0.046462204,0.7371977,0.037925556,0.03494451,77.5,1.0,0.046462204,0.037925556,0.7371977,0.03494451,0.0,0.0,0.0,0.0,0.0,0.0,1288097307649605632,Republican,13218102,365745,0,Lawmakers approve bill to establish Latino museum on National Mall https://t.co/K6xfWDzsJg
20509,0.68757844,0.03667768,0.14283606,0.06349063,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1497320249154322432,Republican,757862089,74161,0,"Stricter economic sanctions against Russia &amp; Putin himself, repealing @POTUS’ orders that prevent US from producing more energy domestically &amp; sending as many lethal &amp; non-lethal weapons to Ukraine to help the resistance should have happened already. https://t.co/dTbUBq1sFp"
20513,0.57826865,0.04115148,0.24874389,0.079915576,95.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0.6352930450415181,0.0,0.2732730942851085,0.045209521624879935,1470802741366771712,Democrat,1077446982,18610,0,"🚨Prices rose 9.6% last month - the fastest pace on RECORD.\n\nHardworking Americans are paying more for everyday items in President Biden's economy. Yet, Democrats continue to push out of control spending that will worsen this inflation crisis.\nhttps://t.co/MeObuE2We8"
20514,0.6081399,0.030516125,0.19654326,0.10942078,69.5,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.42153045707100706,0.0,0.13623340652706026,0.02115216600536486,1562101472208248832,Republican,1004891731,11409,0,Biden's failed economic policies are hurting the middle class and low-income Americans.\nhttps://t.co/to6g22QpOF
20515,0.7337539,0.03886257,0.1217043,0.06170575,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586012698877497344,Republican,343041182,475064,0,.@KimStrassel is right. \n\nRanked choice voting (following a jungle primary) is a scam to rig elections by confusing voters.  \n\nhttps://t.co/QTLJZFGJZ2
20517,0.68382823,0.032642975,0.13230376,0.0961463999999999,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491173572215447552,Republican,15751083,34245,0,"If you really want to end the #opioidcrisis, handing out free crack pipes is the opposite thing you should do. \nhttps://t.co/Np0vqXc45n"
20520,0.05008606,0.03320824,0.046209928,0.8227688,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298065230926319616,Republican,13218102,365745,0,very sad news “@Grieboski: Famed Navy SEAL Chris Kyle slain at gun range in N. Texas\n http://t.co/37UP9WMl”
20524,0.08805481,0.31312618,0.38155997,0.035949823,92.5,1.0,0.08805481,0.38155997,0.31312618,0.035949823,0.0,1.0986122886681096,0.0,0.09673809634233553,0.0,0.0,903221704989671424,Republican,13218102,365745,0,Republican leaders promise immediate Hurricane Harvey aid bill https://t.co/82F5Kuk9Qb via @dcexaminer
20525,0.07212868,0.06377125,0.7289947,0.043171808,100.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.049995791179510515,0.0,0.5053006209481431,0.044202862138283415,1518940905469788160,Republican,968650362,648234,0,"Height of inflation, crime, gas prices, but don’t worry America, Joe Biden is coming for your light bulbs.\nhttps://t.co/mynfDDt5ku"
20528,0.10891742,0.06284522,0.21298066,0.048917215,92.5,1.0,0.10891742,0.21298066,0.06284522,0.048917215,0.0,0.0,0.0,0.0,0.0,0.0,1422540568576544768,Republican,278145569,945933,0,The science is clear — Tennessee students need to be back in the classroom this fall. \nhttps://t.co/OMpb17tqh9
20531,0.38086385,0.053050116,0.34889,0.11682534,100.0,1.0,0.38086385,0.34889,0.053050116,0.11682534,0.0,0.0,0.0,0.0,0.0,0.0,171605523093917696,Republican,13218102,365745,0,When will Israel stop Iran's nuclear march? http://t.co/mPgS448o
20533,0.7519933,0.032571554,0.1247598999999999,0.054949567,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338891858446053376,Republican,216881337,4615061,0,"Is it asking too much to insist that people only get to vote once?\n\nWith U.S. Senate Runoffs Near, Georgia's Not Prosecuting Its Unprecedented Number of Double Voters | RealClearInvestigations https://t.co/dfnPSL5fdV"
20534,0.057381485,0.23234482,0.049468424,0.046208866,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557909843764592640,Republican,109579534,642418,0,Great read on two young leaders who attended last night's #SOTU as my guest http://t.co/RbvLHhA54Q #NY21
20536,0.058106106,0.5511370999999999,0.12059639,0.04892669,100.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.04027608354721732,0.0,0.08359104771420758,0.3820191269669846,813880950878830592,Republican,833673914,53658,0,"Obama signs defense bill including pay raise, more troops https://t.co/D6t7D8S778"
20539,0.057547532,0.5185191,0.23150721,0.03126062,92.5,1.0,0.057547532,0.23150721,0.5185191,0.03126062,0.0,0.0,0.0,0.0,0.0,0.0,624588863969701888,Republican,19739126,2325047,0,#VA reform tops House agenda next week via @thehill → http://t.co/TLCM3KIYKR
20540,0.59813255,0.044172715,0.12117964,0.085767485,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365340129917861888,Republican,219429281,568554,0,"Seven years ago today, Putin’s little green men occupied Crimea. It is time the US &amp; Europe take Vlad’s malign operations seriously. We must restore Ukraine’s sovereignty and stop the Nord Stream 2 pipeline. https://t.co/E0nWI8rDnh"
20541,0.042692885,0.02926147,0.05161661,0.7780040500000001,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547654766691356672,Republican,21572351,11446,0,Very tragic and terribly sad. Praying for healing for the family. Fatal car crash leaves a 9 year old dead #NewsBreak https://t.co/5YEowooILf
20543,0.46822166,0.049132317,0.24577428,0.059082318,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470886393371148288,Republican,935368364,28746,0,"Soaring inflation not only creates higher prices for all of us, but it weakens the U.S. dollar. Now, world leaders are recognizing what so many Americans have experienced for months: inflation is not ""transitory.""\nhttps://t.co/tB1D6XEyFF"
20544,0.18137684,0.041745637,0.05606009,0.044073824,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1512143039233507328,Republican,2962813893,443275,0,I will always stand up for Constitutional rights across America and on college campuses where they are under threat.\n \nCollege students should have the opportunity to join communities – including single-sex organizations – that help them flourish and grow.\nhttps://t.co/wYPFoS9OTO
20546,0.7008683,0.03585341,0.12331031,0.08016936,92.5,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0.7699825271179273,0.0,0.13547022188547408,0.039388996816656086,390132567632269312,Republican,233949261,30267,0,.@WZZM13 demonstrates how #ObamaCare is costing West Michigan families and failing to live up to promises http://t.co/eIk4VRU0s4 #tcot
20547,0.7679122700000001,0.03878601,0.100312285,0.054823376,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584520109594640384,Republican,216881337,4615061,0,Never again let Fauci and his cronies close our schools! https://t.co/07iGIm8KhH
20552,0.065180816,0.029536601,0.6456128,0.20349114,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481842062191374336,Republican,219429281,568554,0,Syrian warplanes have killed civilians in #Iraq. Spread of violence very worrisome http://t.co/Ps8n6NCN1N
20554,0.76514435,0.04709648,0.10878997,0.042853165,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1485386865368657920,Republican,4205133682,30239,0,Even CNN is tired of the CDC's nonsensical COVID guidance...  \nhttps://t.co/XpxUnyIyMa
20556,0.07363762,0.034998342,0.16717412,0.5895532,15.0,1.0,0.07363762,0.16717412,0.034998342,0.5895532,0.0,0.0,0.0,0.0,0.0,0.0,1128019102805692416,Republican,757862089,74161,0,Lesson Learned by the Daughter of a Cuban Refugee https://t.co/MTIEn81mNo @Newsmax
20558,0.18795748,0.055376366,0.4597569999999999,0.059392527,82.5,1.0,0.18795748,0.4597569999999999,0.055376366,0.059392527,1.3862943611198906,0.0,0.26056439465430464,0.0,0.6373585365853974,0.07676794392511123,1320820015789199360,Republican,757862089,74161,0,👍💪Help us get over the finish line: donate or sign up to volunteer today and send a message to Nancy Pelosi that she can’t buy our district! https://t.co/jYHAF4GKqr
20559,0.78038377,0.035184428,0.07534784,0.072731845,100.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0.8573391995991476,0.0,0.08277806294859853,0.03865404497055831,1469350237219307520,Republican,3686482216,21044,0,Merrick Garland is more concerned with protecting Democrat gerrymanders and launching political lawsuits than doing his job to stop the rise of violent crime. https://t.co/MIuauMb3ED
20562,0.41433576,0.04666969,0.3768981999999999,0.10687876,100.0,1.0,0.41433576,0.3768981999999999,0.04666969,0.10687876,0.0,0.0,0.0,0.0,0.0,0.0,900338980889260032,Republican,13218102,365745,0,Here’s What Russia’s Propaganda Network Wants You to Read https://t.co/xAZhWstiwx via @politicomag
20564,0.78398114,0.038173176,0.06061,0.062719986,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488988859241271296,Republican,11651202,88548,0,"Trudeau brushing off the truckers standing up for freedom by calling them a ""fringe minority"" that only reflects ""conspiracy theorists"" &amp; ""tinfoil hats"" is shameful. \n\nMontanans and our neighbors to the north are sick &amp; tired of overreaching mandates! https://t.co/PQkglzoaWN"
20566,0.46381298,0.02761349,0.28898776,0.10836623,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308726961859166208,Republican,968650362,648234,0,Isotonitazene is the latest weapon of Chinese drug dealers in their Opium War against America. We need to permanently ban this dangerous new synthetic opioid.\n\nhttps://t.co/OukQM7UyeJ
20567,0.0687345999999999,0.4525192999999999,0.05973421,0.043527234,67.5,1.0,0.0687345999999999,0.05973421,0.4525192999999999,0.043527234,0.0,0.0,0.0,0.0,0.0,0.0,331387240922099712,Republican,15356407,30863,0,Rob discussed his @RCDefense #military #readiness piece on the radio this morning. Link here: http://t.co/DMsIda41Ua
20569,0.6845635,0.08010374,0.14050959,0.04488426,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901419255362662400,Republican,13218102,365745,0,My reform bill will stop this: Podesta Group retroactively files more disclosures for pro-Putin work https://t.co/jvR9V7cfCa via @dcexaminer
20570,0.07378841,0.19394317,0.5232198,0.024288015,100.0,1.0,0.07378841,0.5232198,0.19394317,0.024288015,1.3862943611198906,0.0,0.10229245669900254,0.0,0.7253366583662769,0.2688623229487163,1232630891710763008,Republican,13218102,365745,0,Bernie Sanders stokes question for Texas Democrats: How would his nomination affect their down-ballot plans? https://t.co/5Wgll7ItD5 via @TexasTribune
20571,0.09435522,0.029614428,0.6649174999999999,0.10265856,100.0,1.0,0.09435522,0.6649174999999999,0.029614428,0.10265856,0.0,0.0,0.0,0.0,0.0,0.0,805736921263734784,Republican,13218102,365745,0,Here's why there's a sudden surge of migrants at the U.S. border https://t.co/hF8NTvPzdB via @nbcnews
20572,0.08253626,0.6594622,0.13635482,0.060725514,69.5,1.0,0.08253626,0.13635482,0.6594622,0.060725514,0.6931471805599453,0.0,0.05720977591296259,0.0,0.09451395903875882,0.45710436461585874,555407266883837952,Republican,19926675,57540,0,House votes to cancel Obama amnesties @WashTimes  http://t.co/yy5XXPiCGi
20574,0.06120373,0.40848517,0.03699991,0.16941907,70.0,1.0,0.06120373,0.03699991,0.40848517,0.16941907,0.0,0.0,0.0,0.0,0.0,0.0,283996010328489984,Republican,19739126,2325058,0,"TODAY IN HISTORY: 236 years ago, Gen. Washington won first major victory at Trenton http://t.co/5XVkh0DK"
20575,0.4133898,0.027771365,0.22631197,0.07027379,100.0,1.0,0.4133898,0.22631197,0.027771365,0.07027379,0.0,0.0,0.0,0.0,0.0,0.0,1244282793753968640,Republican,757862089,74161,0,"“These public employees understand the important role they play and want to do their job but, if City Hall is going to put them to work, it needs to provide them the protective equipment to keep them healthy and safe.” Please share my op-ed in @siadvance https://t.co/Whvz7pQw6o"
20576,0.47030127,0.047509056,0.2512710999999999,0.18550158,100.0,1.0,0.47030127,0.2512710999999999,0.047509056,0.18550158,0.0,0.0,0.0,0.0,0.0,0.0,1561071217074921472,Republican,13218102,365745,0,Mexico Arrests Top Prosecutor in Case of Missing Students and Issues 80 Warrants @NYTimes\n\nhttps://t.co/PaoQwKOQaA
20577,0.5446932999999999,0.02775638,0.2023196,0.14789176,100.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.3775526251648924,0.0,0.1402372603120159,0.019239256539550456,479001325661716480,Republican,11651202,88548,0,"“President Obama's war on #coal is a war on #Montana's economy, workers and families.” Read more here: http://t.co/UuDHUZ2kZb via @bozchron"
20581,0.15016574,0.030161437,0.25969535,0.1536809999999999,100.0,1.0,0.15016574,0.25969535,0.030161437,0.1536809999999999,0.0,0.0,0.0,0.0,0.0,0.0,1172192589434564608,Republican,26424123,47582,0,We need to keep a residual force in Afghanistan to protect our homeland.\n\nREAD⬇️\n\nhttps://t.co/1aZnNFMfV8
20582,0.042731673,0.78169787,0.05350106,0.034427285,80.0,1.0,0.042731673,0.05350106,0.78169787,0.034427285,0.0,0.0,0.0,0.0,0.0,0.0,1456317646870355968,Republican,13218102,365745,0,World's largest 3D-printed neighborhood to break ground in Texas https://t.co/2Zm3yZhC6W via @CNNStyle
20583,0.27404335,0.23572911,0.094949014,0.030259943,69.5,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.1899523754037023,0.0,0.06581364135104677,0.1633949679724052,524568068177940480,Republican,19926675,57540,0,RT @DailySignal: You've got to see the skimpy school lunch pic that has @MichelleObama under fire: http://t.co/aj68btZkXh
20585,0.17338675,0.08327796,0.5512433,0.061287988,62.0,1.0,0.17338675,0.5512433,0.08327796,0.061287988,0.6931471805599453,0.0,0.1201825369089521,0.0,0.3820927391975601,0.0577238831767839,1478688056244908032,Republican,13218102,365745,0,61.3% disapprove\n\nRealClearPolitics - Election Other - President Biden Job Approval - Immigration https://t.co/nvyNXYBISp
20587,0.7252417999999999,0.03994878,0.13060784,0.06831967,69.5,1.0,0.7252417999999999,0.13060784,0.03994878,0.06831967,0.6931471805599453,0.0,0.5026993088942197,0.0,0.09053045605502445,0.027690384223809532,285403228995207168,Republican,13218102,365745,0,Was 1st term priority too “@washtimes: Obama names immigration as top second-term priority http://t.co/C6ZRlfWg”
20590,0.1660628999999999,0.043616056,0.29671767,0.43987846,100.0,1.0,0.1660628999999999,0.29671767,0.043616056,0.43987846,0.0,0.0,0.0,0.0,0.0,0.0,687613792231026688,Republican,13218102,365745,0,Questions raised about brother of Istanbul suicide bomber https://t.co/JIXUnu1ZJd via @WSJ
20594,0.22623397,0.36821747,0.2881171999999999,0.056988336,95.0,1.0,0.22623397,0.2881171999999999,0.36821747,0.056988336,0.6931471805599453,0.0,0.15681343845238324,0.0,0.1997076248508258,0.25522890116341623,1611340674879602688,Republican,13218102,365745,0,Mexico nabs son of drug lord ‘El Chapo’ before Biden visit\nhttps://t.co/hSsdMmL0pR
